CustomerAge,HousingTypeId,MonthlyGrossIncomeAmount,MonthlyNetIncomeAmount,ChildBirthYears,InternalAssets_PensionIns,InternalAssets_Funds,InternalAssets_Accounts,InternalAssets_UnpaidEquities,InternalDebts_Overdrawn,InternalDebts_UsedCredit,InternalDebts_Blanco,InternalDebts_Mortgage,InternalDebts_UnpaidEquities,InternalDebts_CreditCard,ExternalAssets_PensionIns,ExternalAssets_Funds,ExternalAssets_Accounts,ExternalAssets_Other,ExternalDebts_Mortgage,ExternalDebts_Blanco,ExternalDebts_CreditCard,ExternalDebts_Other,Advices_ordered
62,1,36000,27292,0,408410.63,2025335.15,270990.83,0,0,0,1888640,0,0,0,0,0,52000,0,0,0,0,0,1
57,1,25000,19520,0,0,481965.8,565288.72,0,0,0,620000,0,0,0,0,0,0,0,0,0,0,0,1
73,3,26500,20575,0,0,10133.38,6728.24,0,0,0,0,0,0,0,0,0,0,28500,0,0,0,1,7
46,1,50000,34763,1,108657.04,0,138763.25,0,0,0,0,0,0,49861.06,500000,1000000,0,0,2000000,0,0,0,3
40,2,70000,43319,1,155913.89,182348.68,269626.48,0,0,0,2554375,0,0,28060.08,0,0,0,1300000,0,0,0,0,1
59,2,20000,15910,0,158446.81,3832.91,0,0,13128.29,0,564000,0,0,59.8,0,0,520,0,0,0,0,55200,9
35,2,45000,32313,0,237816.74,139813.11,44991.85,0,0,0,3019496,0,0,0,0,0,100000,0,0,0,0,0,1
66,2,40000,29863,0,2531633.33,2938749,1117.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
40,1,53000,36183,1,459803.37,202622.79,21719.02,0,0,0,3422500,0,0,0,0,0,10000,100000,0,96000,0,0,7
33,1,44000,31823,1,194647.43,22912.98,93299.27,0,0,0,2856046,0,0,0,0,27000,0,0,0,119000,0,0,1
58,1,18700,14972,0,119606.02,8290.17,2948.48,0,0,0,0,0,0,2302.01,0,0,600000,0,0,0,0,0,1
38,1,37000,27982,0,498134.22,107686.87,30372,0,0,0,2817910,0,0,0,0,250000,46000,0,0,0,0,0,3
57,1,46000,32803,1,1775879.84,6801973.44,457362.6,0,0,0,7600000,0,0,0,0,413792,0,0,0,0,0,0,2
45,1,225000,110250,1,5812432.2,3078296.34,547531.57,0,0,0,4497330,0,0,0,270000,170000,1000000,0,0,0,0,0,1
32,1,42000,30843,1,38160.46,101359.31,176180.68,0,0,0,2500000,0,0,0,0,100000,0,0,0,0,0,0,1
38,1,41200,30451,1,306413.58,253191.5,787962.46,0,0,0,4295946,0,0,98,0,0,0,0,0,0,0,0,2
23,3,7000,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,1
20,3,22500,17687,0,6016.7,2046.33,3756.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
49,1,40500,30057,1,440572.68,2525.9,92338.36,0,0,0,2197272,0,0,0,457934,0,0,0,0,0,0,0,2
23,3,32000,24532,0,0,0,6581.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
26,2,32000,24532,0,0,0,10498.92,0,0,0,2234928,0,0,0,0,0,0,0,0,0,0,0,9
21,3,23000,18076,0,7819.35,21801.51,61542.38,0,0,0,0,0,0,8744.12,0,0,140000,0,0,0,0,0,1
48,1,84000,48720,1,188167.11,9197.5,22130.3,0,0,0,4941855,0,0,0,0,0,100000,0,0,0,0,0,4
63,1,30000,23130,0,308638.72,21339.47,41909.94,0,0,0,2559520,0,0,0,0,0,0,0,0,0,0,0,9
60,2,42500,31037,0,237940.61,311475.4,153650.87,0,0,0,4110250,0,4896,0,760000,0,0,0,0,0,0,0,2
60,1,70000,43319,0,192001.85,100193.84,264742.4,0,0,0,2369150,0,0,0,0,0,1000000,0,0,0,0,0,1
38,2,57000,37989,1,1040772.19,0,14084.45,0,0,0,0,0,0,0,0,4125000,0,0,1000000,0,0,0,7
48,1,1,1,1,0,305897.8,143862.99,1054.9,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,1
27,3,35000,26602,0,0,0,111155.76,0,0,0,0,0,0,1646.36,0,0,0,0,0,0,0,0,1
25,3,24500,19131,1,0,0,16893.04,0,0,0,0,0,0,4813.39,0,0,0,0,0,0,0,120000,7
82,2,17500,14105,0,444510.17,76690,212728.11,0,0,0,206330,0,0,0,0,0,0,0,0,0,0,0,1
58,1,23700,18554,0,126211.85,354790.93,35.82,98072,10854.47,34951,400000,0,0,7114.42,0,0,0,0,0,0,12000,0,7
42,1,61000,39629,1,1264085.43,4000,134376.4,0,0,0,3560000,0,0,0,0,200000,0,0,0,0,0,0,1
44,1,24900,19420,1,33435.23,0,24827.09,0,0,155984,0,0,0,0,0,0,140000,0,1730000,0,0,0,1
50,2,65000,41269,1,0,0,24024.86,0,4007.28,0,9918000,0,0,0,0,5000000,0,16500000,0,0,0,0,9
40,1,33200,25360,1,149924.38,199283.49,44518.63,0,0,0,1917280,0,0,18.4,0,0,0,0,0,0,0,0,7
77,1,25000,19520,0,19407.62,5380.98,87741.12,0,0,0,1319040,0,0,0,0,0,0,0,0,0,0,0,1
63,1,19000,15188,1,0,7007241.31,101205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,50000,34763,1,61991.88,0,2007.41,0,0,0,4289385,0,0,29654.42,0,500000,0,700000,0,0,0,0,9
55,2,22800,17932,0,26612.8,0,2.46,0,29690.66,0,0,0,0,19763.35,0,0,0,0,0,0,0,0,7
81,2,33415,25451,0,0,0,76996.75,0,0,0,107000,0,0,0,0,0,0,0,0,0,0,0,1
60,1,44000,31823,0,745223.94,228808.15,528574.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,32500,24846,1,88538.44,0,310852.86,0,0,0,4408780,0,0,0,0,0,0,0,0,340000,0,0,1
75,2,28850,22258,0,28742.38,1159788.32,56527.18,0,0,0,725000,0,0,665.22,0,0,1099000,0,0,0,0,0,1
25,3,30000,23130,0,0,0,0,0,0,0,0,375,0,0,0,0,0,19000,0,0,0,0,7
57,1,38000,28672,0,101898.83,58711.3,1228.02,0,0,0,0,0,0,0,0,0,920000,0,1150000,0,0,0,1
28,2,43000,31333,0,0,0,0,0,0,0,0,0,0,0,0,85000,20000,0,1000000,250000,0,0,7
53,1,41350,30499,1,298016.17,36166.21,1036739.66,0,0,0,1214750,0,0,15603.01,0,0,0,0,0,0,0,0,1
42,1,76000,45779,1,1508449.8,188989.29,328107.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,23000,18076,0,0,427495.49,108399.85,0,0,0,851895,0,0,0,0,0,0,0,0,0,0,0,1
63,2,30000,23130,0,176064.02,0,27544.26,0,0,0,285320,0,0,0,48000,0,0,0,0,125000,0,0,7
50,2,45000,32313,0,634990.35,268774.49,147214.75,0,0,0,1331000,0,0,6174,0,169110,0,0,0,0,0,57000,1
64,1,60000,39219,0,3149039.55,1071700.88,1934237.1,0,0,0,3525110,0,0,0,250000,0,0,0,0,0,0,0,1
69,1,24000,18798,0,1501645.78,1319437.22,380852.73,0,0,0,1759680,0,142597.9,0,0,0,0,0,0,0,0,100,2
70,1,30000,23130,0,602213,0,226364.91,0,0,0,998340,0,0,0,0,0,100000,0,0,0,0,0,1
63,1,394000,185180,0,325953.51,0,931634.6,0,0,0,342410,0,0,0,0,0,0,0,0,0,0,0,1
45,2,45000,32313,1,1314592.05,5645921.45,10,0,0,0,0,0,0,0,0,1493000,3750000,0,0,0,80000,0,1
41,1,35000,26602,1,88562.92,0,61193.4,0,0,0,3721885,0,0,0,0,0,0,1500000,0,0,0,0,4
65,3,14780,12136,0,0,285108.31,79374.06,0,0,0,0,0,0,0,0,0,949416,0,0,0,0,0,1
70,3,33000,25222,0,803447.85,6271533,233158.26,0,0,0,0,0,0,8369.6,0,0,0,0,0,0,0,0,1
37,1,300000,144000,1,2547521.08,4710614.66,509616.79,0,0,0,11606000,0,0,8093.31,0,0,0,0,0,0,0,0,1
53,1,26000,20242,0,129997.82,369221.03,20328.75,48645,0,0,538050,0,0,0,125000,0,0,0,0,0,0,0,7
63,1,44000,31823,0,10478904.48,4424985.12,1714483.84,0,0,444352,0,0,0,6324.8,1600000,3744000,613200,0,18720000,0,0,0,1
64,2,10000,8612,0,0,1305456.23,3409.9,0,0,0,541000,0,0,51199.79,0,0,0,0,0,0,0,0,8
50,1,41600,30647,1,0,0,0,0,0,0,0,0,0,0,0,2100000,0,0,710000,0,0,0,7
48,1,35000,26602,0,105523.3,286901.91,98924.42,0,0,0,1250875,0,0,0,50000,0,0,0,0,0,0,0,1
54,1,14000,11578,1,0,303.49,8,0,0,0,676280,0,0,0,0,0,0,0,0,0,0,0,7
59,1,40000,29863,0,439110.3,92564.09,49515.41,0,0,0,2621450,0,0,9741.01,0,1000000,0,0,0,0,0,0,9
31,2,35000,26602,0,0,47641.41,227659.83,0,0,0,1548500,0,0,0,58000,0,10000,0,0,0,0,0,1
44,1,30000,23130,1,762656.77,238930.08,344391.67,0,8790.58,0,2511700,0,0,7705.14,0,0,0,0,0,0,0,0,1
34,1,70000,43319,1,759202.53,0,349160.21,0,0,0,5559588,0,0,0,0,0,0,0,0,0,0,0,1
49,1,42100,30841,0,118578.14,99938.99,58097.37,0,0,0,2000000,0,0,17354.79,100000,0,41000,0,0,0,0,0,1
62,1,55000,37103,0,1979800.95,4874174.51,563447.87,0,0,0,0,0,0,950.35,0,0,0,0,0,0,0,0,1
38,3,16000,13022,1,25593.65,0,7417.06,0,0,0,0,0,0,16249.39,0,50000,0,0,0,0,0,0,7
57,2,44000,31823,0,535333.94,2060984.35,71660.8,0,0,0,1818000,0,21920,22048.22,600000,0,0,0,0,0,0,0,3
52,2,37271,28129,0,260932.62,44738.12,187228.25,0,0,0,2457010,0,0,5251.64,0,0,0,0,0,0,0,0,1
38,1,65000,41269,1,530007.22,439818.45,94294.97,0,0,0,4381000,0,0,12976.31,540000,0,0,0,0,0,0,0,7
78,3,21000,16632,0,0,212393.86,510523.44,0,0,0,0,0,0,4577.76,0,0,766000,0,0,0,0,0,1
56,2,53000,36183,1,0,0,67549.19,0,0,0,2350000,0,0,0,0,500000,0,0,0,0,0,0,3
63,1,27300,21153,0,39579.93,413935.8,119243.95,0,0,0,1800000,0,0,0,0,0,0,0,0,0,0,0,2
33,2,37700,28434,0,109578.9,1159611.89,206053.66,0,0,0,678811,0,2040,0,0,55000,450000,220000,0,0,0,0,1
69,3,33000,25222,0,450530.48,145329.62,1877383.03,0,0,0,0,0,0,0,0,0,1000000,0,10,0,0,0,1
80,1,30000,23130,0,0,686149.86,233267.2,0,0,172025,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,31000,23842,1,0,500,5028.21,0,0,0,1543180,0,0,18813.9,0,0,0,0,0,0,0,0,9
55,1,39000,29362,0,531509.84,517514.8,311311.08,0,0,0,1954310,0,0,0,0,0,0,0,0,0,0,0,1
49,1,17000,13744,1,49524.38,159949.96,308796.19,0,0,0,0,0,0,0,0,0,60000,0,100000,260000,0,0,1
37,3,37500,28296,1,105826.03,0,944.2,0,0,92916,0,0,0,0,0,0,0,0,0,0,30000,0,7
44,1,56000,37563,1,287056.65,38470.44,59334.97,0,0,0,2296725,0,0,284,0,0,0,0,0,0,0,0,7
41,1,50000,34763,1,5528011.92,0,150259.32,0,0,0,34806000,0,0,0,954000,72000,2610000,300000,0,0,0,0,2
70,1,18000,14466,0,0,0,18990.07,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,1
64,3,11106,9462,0,0,0,8701.08,0,0,0,0,0,0,0,0,0,0,0,270000,0,0,0,7
53,1,46800,33195,1,237136.23,463604.25,25238.9,0,0,0,0,0,0,0,0,0,15000,0,4500000,0,0,0,9
51,1,86900,50402,1,497309.25,4477.44,8368.01,0,9006.53,0,3591535,0,0,7713.16,0,0,0,0,0,0,0,0,7
52,1,34800,26464,1,160020.42,357273.42,44329.82,0,0,0,7108540,0,0,0,280000,0,0,0,0,0,0,0,9
53,1,48000,33783,0,0,0,11359.82,0,0,0,3771604,0,0,0,0,0,0,0,0,0,0,468500,9
45,2,30000,23130,1,163159.61,0,5901.3,0,0,0,1456422,0,0,0,0,0,0,0,0,0,0,0,9
54,2,66500,41825,0,415066.73,303162.29,953092.15,0,0,0,2933900,0,0,0,0,0,0,0,0,0,0,0,1
30,3,31150,23930,1,0,0,22359,0,0,0,0,0,0,1986.2,0,0,50000,0,0,0,0,0,1
50,2,75000,45369,1,0,0,1771.04,0,0,0,3922700,0,0,18520.53,0,0,0,300000,0,0,0,0,9
26,3,36000,27292,0,0,0,23677.13,0,0,0,0,0,0,0,0,0,170000,0,13700,0,0,0,1
54,1,35000,26602,0,1011382.39,0,1085925.5,0,0,0,506098,0,0,0,0,0,0,0,0,0,0,0,1
71,1,40000,29863,0,0,0,335101.13,0,0,0,1403380,0,0,0,0,0,0,0,0,0,0,0,1
46,2,43000,31333,1,159787.01,17673.29,32729.65,0,0,0,2564570,0,0,11024.71,0,0,0,0,0,0,0,0,9
67,1,23500,18409,0,0,404612.63,547112.33,0,0,0,125000,0,0,2563.06,0,0,0,0,0,0,0,0,1
29,1,42000,30843,1,104881.12,445777.2,109044.99,0,0,0,1870960,0,0,0,0,15000,0,0,0,181000,0,0,7
73,1,22000,17354,0,6814.53,0,121215.09,0,0,0,991120,0,0,9372.61,150,0,0,0,0,0,0,0,1
44,1,29500,22741,1,227064.87,71246.92,4529.53,0,0,0,1197248,0,140,950.92,0,0,0,0,0,0,0,0,7
33,3,28000,21686,1,0,0,7173.92,0,0,0,0,0,0,0,300000,0,0,0,0,60000,0,0,7
35,1,41000,30353,0,69007.73,0,16536.54,0,0,0,2159663,0,0,444,100000,60000,0,0,0,0,0,0,9
78,2,30000,23130,0,475052.19,1745870.95,21683.31,0,0,0,1815000,0,0,0,0,0,100000,0,0,0,0,0,1
57,2,30000,23130,0,304186.53,0,18080.32,0,0,0,0,0,0,0,0,5000000,0,0,0,1300000,0,0,9
18,1,1600,1600,0,0,7258.17,362870.65,0,0,0,0,0,0,0,0,0,54000,0,0,0,0,0,1
63,3,25200,19664,0,0,0,6381.3,0,0,0,0,0,0,0,0,0,235000,0,0,0,0,0,1
51,2,36000,27292,1,204513.91,476506.69,86462.98,0,0,0,101000,0,0,2696.46,0,0,0,0,0,0,0,0,1
55,1,99000,55440,1,465912.77,23856,4739.4,0,0,0,5526500,0,0,0,1200000,0,0,0,0,200000,0,0,7
42,1,79000,47009,1,259012.81,125707.28,36364.62,0,0,0,5238169,0,0,26656.62,0,200000,100000,0,0,0,0,0,7
53,2,71300,43793,0,164034.83,107281.9,233521.37,0,0,0,200000,0,0,1084.37,0,0,200000,0,0,0,0,300000,1
53,2,42100,30841,1,660509.11,669833.73,1115592.94,0,0,0,1164520,0,0,449.53,0,0,0,0,0,0,0,0,1
27,2,28000,21686,0,0,9237.76,54391.73,0,0,0,1685830,0,0,0,0,0,5000,0,0,180000,0,0,2
58,1,35000,26602,0,426738.65,762878.57,373508.54,0,0,0,0,0,0,0,0,0,800000,0,517000,0,0,0,1
67,1,30000,23130,0,1199905.3,88082,790028.14,0,0,0,2531760,0,0,0,0,0,520000,3000000,0,0,0,0,1
44,1,43900,31723,0,81792.63,0,35740.15,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,1
44,1,47300,33389,1,0,0,81296.61,0,0,0,0,0,0,0,0,650000,0,0,2700000,0,20000,0,3
26,1,27000,20964,0,0,3621.97,175641.15,0,0,3998250,2217000,0,0,0,0,20000,150000,0,0,0,0,0,5
37,2,45000,32313,0,41886.85,0,30514.79,0,0,91024.18,1725550,0,0,22341.22,0,0,0,0,0,0,0,0,7
28,3,26100,20286,0,0,0,42831.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,1,67500,42235,1,2208593.7,1594668.02,605760.29,0,0,0,1461180,0,0,0,900000,0,0,0,0,0,0,0,1
49,3,45500,32507,1,99214.11,0,139.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
38,1,74000,44959,1,0,0,139422.44,0,0,0,3057180,0,0,0,0,310000,120000,0,0,200000,0,0,3
42,3,44100,31821,0,208716.82,399.2,0,0,10578.89,191002.38,0,0,0,48404.88,0,0,0,0,0,160000,0,0,7
72,1,38000,28672,0,687110.09,629543.92,220843.85,0,0,0,1297162,0,0,12674.1,0,0,0,0,0,0,0,0,1
52,2,40000,29863,1,48488.76,86500.54,117664.61,0,0,0,435450,0,500,0,0,70000,0,0,0,0,0,0,1
64,3,10000,8612,0,147973,118201.63,837803.91,0,0,0,0,0,0,1150.66,0,0,0,0,0,0,0,0,1
41,3,55000,37103,0,44584.02,0,35873.19,0,0,0,0,0,0,0,0,120000,400000,0,0,34000,0,0,1
46,3,44750,32165,1,271731.4,17763.96,80014.61,0,0,214454,0,0,0,48903.58,0,0,0,0,0,65000,0,0,1
60,3,48000,33783,0,1672033.97,0,8861.13,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,1000000,7
83,2,17000,13744,0,0,623777.74,56035.15,0,0,0,1090000,0,0,0,0,959385,0,0,0,0,0,0,5
64,1,35000,26602,0,602684.54,978664.35,807277.22,0,0,0,3776375,0,0,0,0,450000,0,40000000,0,0,0,0,5
52,2,37661,28395,0,734885,33173.55,285.06,0,0,0,151670,0,0,0,0,11500,0,0,0,24000,0,0,7
45,1,39000,29362,1,22724.94,0,0,0,0,0,0,0,0,0,110000,410000,0,0,1299000,0,0,11000,7
71,3,15900,12950,0,0,0,23502.22,0,0,47142,0,0,0,11374.81,0,0,0,0,0,38000,0,0,1
52,2,52000,35723,1,368570.74,0,390615.77,0,0,0,1200000,0,0,19960.96,120000,0,0,0,0,0,0,0,1
39,1,50000,34763,1,280199.51,0,5643.31,0,0,20745,0,0,0,0,0,50000,0,0,2200000,0,0,0,7
25,3,28500,22019,0,0,0,103499.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,54500,36819,0,878879.16,453615.84,35548.1,0,0,0,1474210,0,0,9571.18,0,0,0,0,0,0,0,0,7
44,1,40000,29863,1,339878.21,443239.92,12393.37,2967,0,39000,4246000,0,0,0,0,0,0,0,0,0,0,0,9
28,1,30000,23130,0,30423.86,0,121995,0,0,0,5802060,0,0,0,0,160000,0,0,0,1000000,0,0,4
49,1,71500,43875,1,1905628.64,482620.95,140723.87,0,0,0,3550000,0,0,604,0,0,0,0,0,1500000,0,0,1
57,1,28000,21686,0,0,33225,149572.76,0,0,0,2493060,0,0,0,0,0,50000,0,0,0,0,0,2
49,3,29000,22408,0,0,0,2803.21,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0,7
72,3,30000,23130,0,0,0,25275.62,0,0,0,0,0,0,3289,0,170000,700000,0,0,0,0,0,1
25,3,29000,22408,0,0,103.58,39531.8,0,0,0,0,0,0,0,0,0,0,0,0,217000,0,0,7
43,2,27000,20964,0,28649.41,89615.03,102619.94,0,0,0,766000,0,0,0,0,120000,0,0,0,0,0,0,1
74,3,30000,23130,0,0,8299651.1,729022.24,0,0,0,205520,0,0,0,0,0,160000,0,0,0,0,0,1
54,1,25853,20095,0,0,13887.38,0,0,0,0,0,0,0,0,0,463000,0,28925,1035419,126342,0,0,7
58,1,37700,28434,0,84054.36,322660,111823.57,0,0,0,0,0,0,0,0,0,0,0,143000,0,0,0,1
60,3,35000,26602,0,218592.25,0,2014,0,0,0,0,0,0,0,0,0,400000,0,1600000,0,0,0,2
60,1,35000,26602,0,0,7504.91,22977.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
38,1,41200,30451,1,307365.01,253158.04,787962.46,0,0,0,4295946,0,0,98,0,0,0,0,0,0,0,0,2
56,2,25000,19520,0,366327.1,78602.5,0.47,0,4275.02,0,467000,0,0,1985.52,0,0,10495,0,0,0,0,0,7
31,3,29700,22885,1,247546.85,105018.43,905098.15,0,0,0,0,0,0,0,0,0,50000,276000,0,0,0,0,1
32,2,58000,38399,0,0,882038.9,167006.58,0,0,0,0,0,0,0,0,0,0,0,3327500,0,0,0,1
19,3,20000,15910,0,0,94673.7,39922.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,17000,13744,0,0,0,1.76,0,0,0,0,0,0,0,0,0,401000,0,0,0,0,0,1
48,2,46000,32803,0,170434.6,2535860.18,226256.87,0,0,0,300000,0,0,951.88,0,0,0,0,0,0,10000,0,1
32,2,37000,27982,0,173488.81,0,116150.05,0,0,0,1200000,0,0,37420.77,0,0,0,0,0,0,0,0,1
19,1,25000,19520,0,0,60869.21,20420.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,3,37000,27982,0,0,25928.52,39028.98,0,0,0,0,0,0,12942.7,0,0,40000,0,0,0,0,0,1
59,1,33000,25222,0,1643690.89,1330116.57,19753.97,0,0,0,5977406,0,0,0,1000000,0,0,0,0,0,0,0,8
42,1,25500,19853,1,69080.8,568551.82,486140.6,0,0,0,0,0,0,18074.75,0,200000,0,0,0,0,0,0,1
29,2,38500,28986,0,0,0,1017.43,0,0,0,0,0,0,0,0,0,500000,0,2300000,0,0,0,2
55,2,70000,43319,1,264463.86,202567.76,95090,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,3
38,1,45500,32507,1,66943.29,4235.03,114963.76,0,0,0,2229976,0,0,0,0,0,0,0,0,123523,0,0,1
37,3,25000,19520,0,0,26143.93,6671.75,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,7
37,2,51000,35253,1,272660.7,130534.26,88440.42,0,0,0,1917268,0,0,0,0,0,35000,0,0,0,0,0,1
26,3,21600,17065,0,0,298323.65,5072.78,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,0,7
26,3,2000,1854,0,5101.82,88391.49,119292.07,0,0,0,0,52.99,0,0,0,0,0,0,0,0,0,0,1
51,2,30600,23564,1,627883.56,17235.18,324171.8,0,5315.67,0,813166,0,0,0,0,0,0,0,0,0,0,0,1
52,1,50000,34763,1,502370.91,154188.72,43026.81,0,0,0,6429395,0,0,0,0,0,0,0,0,0,0,0,8
38,1,61000,39629,1,0,64775.55,123314.28,0,0,14983,1782300,0,0,13509.78,0,0,0,0,0,0,0,0,1
44,1,45000,32313,1,310741.34,0,38592.09,0,0,0,2673000,0,0,0,0,0,0,0,0,69000,0,0,8
28,2,30000,23130,0,0,10654.08,305.92,0,0,0,0,0,0,0,0,0,0,0,1350000,100000,0,0,9
46,1,63500,40595,1,571880.01,40867.97,3367.13,0,10046.68,53278,5811325,0,0,27759.72,0,78000,0,0,0,0,0,0,9
49,2,48300,33879,1,217448.1,336085.89,133466.31,0,0,0,1885500,0,0,0,0,0,50000,0,0,200000,0,0,1
22,3,10000,8612,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
47,3,28000,21686,0,0,0,24.73,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,7
55,2,44200,31921,0,208545.41,109446.5,224257.55,0,0,0,1200000,0,0,7407.9,0,0,0,0,0,0,0,0,1
31,2,65000,41269,0,0,0,166612.11,0,0,0,1909600,0,0,0,0,0,0,0,0,0,0,0,1
31,3,68000,42499,0,0,0,886925.49,0,0,0,0,0,0,0,0,360000,0,0,0,0,0,0,1
62,1,53000,36183,0,4778885.39,85861.93,216539.53,0,8361.72,0,4840850,0,0,23311.4,1000000,0,0,0,0,0,0,0,2
20,3,7000,6238,0,0,65281.97,79012.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,30000,23130,0,92476.06,105105.87,217388.05,0,0,0,3013500,0,0,17406.2,0,0,30000,0,0,0,0,0,2
35,3,37800,28534,0,0,0,3220.29,0,0,0,0,0,0,13375.83,0,116683,0,0,0,0,0,0,7
75,3,33500,25536,0,0,1433973.44,1269060.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,1,54000,36643,0,500716.23,2870661.67,3124974.6,0,0,0,306277,0,0,0,0,1000000,0,0,0,0,0,0,1
44,1,30800,23704,1,148295.86,115863.35,18344.29,0,0,0,1807500,0,0,4931.31,0,0,0,0,0,0,0,0,7
64,1,35000,26602,0,117288,18879.65,697154.67,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,1
30,3,26000,20242,0,0,0,35966.43,0,0,0,0,0,0,0,0,0,0,11000,0,140000,0,4500,1
37,2,34200,26050,1,38410.39,861.6,56896.15,0,0,350000,2157212,0,0,15025.75,0,0,5000,0,0,0,0,0,1
47,1,120000,63600,1,2522352.33,706271.45,716079.96,0,0,0,3115937,0,0,0,1640000,0,0,0,0,0,0,0,1
52,1,65000,41269,1,443543.52,42282.64,32851.04,0,0,73312,1774925,0,0,16808.33,0,0,0,0,4300000,0,0,0,9
28,3,27100,21008,0,0,0,16661.51,0,0,0,0,0,0,0,0,0,210000,0,0,0,0,0,1
43,2,910000,409500,1,2934884.39,1093563.87,448458.96,0,0,0,16620840,0,0,107212.09,6100000,5000000,0,46000000,15500000,0,0,0,1
64,1,34100,25950,1,746444.01,1905014.41,188117.2,0,0,0,438000,0,0,17511.86,0,0,150000,0,0,0,0,0,1
45,1,73000,44549,1,364232.7,1862106.91,501468.46,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1
50,1,42000,30843,1,267256.13,0,204551.41,0,0,36438,3310042,0,0,2313.01,0,0,150000,0,0,0,0,250000,2
61,1,37000,27982,0,0,1069634.32,934602.43,0,0,0,0,0,0,4193.24,0,0,0,0,240000,0,0,0,1
48,2,49000,34273,1,98655.41,272025.23,891305.59,0,0,0,0,0,30000,0,0,0,0,0,1277000,0,0,0,1
44,1,33000,25222,1,0,0,2.04,0,0,0,0,0,0,0,400000,0,170000,0,3340000,0,0,0,1
30,3,50000,34763,0,0,1312402.11,130030.24,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,1
66,3,17000,13744,0,0,0,2911.52,0,0,0,0,0,0,0,314000,717000,0,25724,0,0,0,0,7
72,1,12300,10351,0,835165.06,12207.01,87676.22,0,0,0,3832000,0,0,0,0,0,35000,0,0,0,0,0,5
71,2,35000,26602,0,0,0,1295105.55,0,0,0,0,0,0,4541.38,0,0,0,0,0,0,0,0,1
41,4,68000,42499,0,0,425587.43,203797.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,54000,36643,1,285364.59,138625.5,6834.14,0,0,0,0,0,0,0,0,0,0,0,3700000,0,0,0,9
79,1,30000,23130,0,0,2168014,392838.67,0,0,0,0,0,0,0,0,20500,0,0,0,0,0,288455,1
48,1,74000,44959,1,118060.09,0,106576.62,0,0,0,3280000,0,0,0,0,0,0,0,0,0,0,0,3
56,1,41918,30761,0,348200.81,3.33,9087.17,0,0,0,1690356,0,0,0,0,0,0,0,0,0,0,0,7
48,2,50000,34763,0,344023.1,0,22513.42,0,0,0,753000,0,0,88.22,179000,369000,0,0,0,0,0,0,7
52,3,48000,33783,1,197866.54,0,5594.41,0,0,35406,0,0,0,0,0,0,0,0,200000,0,0,0,7
37,3,46279,32878,1,0,51111.13,32086.04,0,0,0,0,0,0,5537.78,0,0,198879,0,0,0,0,182337,1
77,3,22000,17354,0,23281.11,2743767.56,24837.84,0,0,0,0,0,0,-190.69,0,0,0,410000,0,0,0,0,3
47,1,54500,36819,1,231154.54,832250.06,86537.92,0,0,0,4748000,0,200,0,0,0,0,0,0,0,0,0,4
55,1,50000,34763,1,442286.15,76154.91,6467.31,0,0,146656,4629450,0,0,16270,500000,30000,0,0,0,0,0,0,9
52,2,74000,44959,1,3616248.93,1576821.18,44823.45,0,0,0,530495,0,0,898,0,0,3300000,0,0,0,0,0,1
44,2,45000,32313,0,330600.12,330300.15,851279.1,0,0,0,1100000,0,0,0,180000,0,0,0,0,0,0,0,1
